company_name,time,salary,title,link
Senihelp24,72,,Zlecenie dla PARY opiekunów,"https://pl.jooble.org/desc/8869910601448372494?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=324&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2895,3017578125&scr=2895,3017578125&iid=6714841815774799428"
Senihelp24,120,,Opiekunka do Pani ! ! ! 17.09.,"https://pl.jooble.org/desc/-3961471000169971194?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=404&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2290,931640625&scr=2290,931640625&iid=4671189970633298849"
Silverhand,120,1400 - 1600 €,Opiekun/ka osób starszych,"https://pl.jooble.org/jdp/-4613879233058983704/Opiekun%2Fka-os%C3%B3b-starszych-Niemcy?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=14&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=140&brelb=100&bscr=11100,5966796875&scr=15540,8353515625&iid=-2783087184860618863"
Socco Stuttgart GmbH,72,,Opiekun/ Opiekunka osób starszych w domu opieki seniora,"https://pl.jooble.org/desc/3019481022513414106?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=13&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=17294,109375&scr=17294,109375&iid=-1269953623639286417"
Support and Care sp.z o.o.,48,1350 €,Opiekunka do 79 letniej Pani,"https://pl.jooble.org/desc/5520279978947290234?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=284&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=3820,57006835938&scr=3820,57006835938&iid=6281845643602548147"
Support and Care sp.z o.o.,72,1300 €,Opiekunka do 80 letniej Pani,"https://pl.jooble.org/desc/2241714292692234311?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=283&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=3867,27661132813&scr=3867,27661132813&iid=4904180845040868526"
Support and Care sp.z o.o.,144,1300 €,Opiekunka do 94 letniej Pani,"https://pl.jooble.org/desc/-8612337289966877512?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=286&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=3785,36450195313&scr=3785,36450195313&iid=-7976630326983923158"
Total Job Sp. z o.o. Sp. komandytowa,120,"6777,22 - 8281,24 zł",Opiekunka osób starszych. Od 06.10 potrzebna zmienniczka na miesiąc. Oferta we Frankfurcie,"https://pl.jooble.org/desc/-1978579260579219580?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=32&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=10609,890625&scr=10609,890625&iid=3975551080133894645"
Total Job Sp. z o.o. Sp. komandytowa,144,"6777,22 zł",Zmiana w Kempten od 08.10. Do opieki samodzielna pani,"https://pl.jooble.org/desc/-706347017169945673?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=84&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=6596,138671875&scr=6596,138671875&iid=-1658513540761903750"
Total Job sp. z o.o.,18,1250 €,"Opieka nad mężczyzną, 1250 euro netto","https://pl.jooble.org/desc/-7165169254699441963?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=224&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=3405,74951171875&scr=3405,74951171875&iid=-3097191736843240273"
Total Job sp. z o.o.,18,1200 €,"Opiekunka do pana, ok. Hannoveru","https://pl.jooble.org/desc/-8746986525699880494?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=232&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=3005,3837890625&scr=3005,3837890625&iid=-6911075555776812470"
Total Job sp. z o.o.,18,1250 €,Opiekunka do pani w Bremen,"https://pl.jooble.org/desc/3332665849700521879?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=237&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=2856,89990234375&scr=2856,89990234375&iid=-5269320650692418119"
Total Job sp. z o.o.,18,1200 €,"Opiekunka w Bremen, umowa o pracę, 1200 euro","https://pl.jooble.org/desc/-2613569833825106468?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=376&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=1336,36291503906&scr=1336,36291503906&iid=1906201204489273726"
Total Job sp. z o.o.,18,1450 €,Poszukiwana opiekunka do małżeństwa - okolice Düsseldorfu (na 6-8 tygodni),"https://pl.jooble.org/desc/8749344091892172765?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=250&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=2483,17407226563&scr=2483,17407226563&iid=4294686302433936526"
Total Job sp. z o.o.,18,1300 €,Opieka nad panią w Wyppertalu,"https://pl.jooble.org/desc/9136384484549068244?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=91&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=6163,099609375&scr=6163,099609375&iid=7984114748241793343"
Total Job sp. z o.o.,18,1250 €,Poszukiwana opiekunka osób starszych,"https://pl.jooble.org/desc/-2536785885163056010?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=22&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=14067,38671875&scr=14067,38671875&iid=775310309827243648"
Total Job sp. z o.o.,18,150 € / dziennie,Opieka w okresie świąteczno-noworocznym ATRAKCYJNA PREMIA,"https://pl.jooble.org/desc/-3471047527347857358?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=115&elckey=-4540265796195764490&sid=5189459144655893599&age=18&relb=100&brelb=100&bscr=5072,88232421875&scr=5072,88232421875&iid=-2084886115159605067"
Ulife Artur Konopiński,72,2400 €,"Opiekun osoby starszej Niemcy, Holandia","https://pl.jooble.org/desc/-3590120036956509851?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=92&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=6145,73828125&scr=6145,73828125&iid=8643174315036845950"
Veritas,48,1585 €,Opiekunka z dobrą znajomością języka niemieckiego za 1585euro netto/m-c od 23.09. w Illschwang,"https://pl.jooble.org/desc/-1250491878966686598?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=358&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=1900,57482910156&scr=1900,57482910156&iid=-5510971602805328807"
Veritas,96,1500 €,Opiekunka z dobrą znajomością języka niemieckiego za 1500euro netto/m-c od 20.09. w Bonn,"https://pl.jooble.org/desc/1276435689653365376?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=345&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=2252,47631835938&scr=2252,47631835938&iid=3725918795402641777"
Von Caprivi GmbH Fachpersonal,120,2200 €,Opiekun/ka osób starszych,"https://pl.jooble.org/away/8925400328594903368?p=1&pos=16&ckey=opieka+nad+osoba+starsza&sid=5189459144655893599&age=128&relb=125&brelb=115&scr=15003,464673913&bscr=13803,1875&iid=-6738209807579565598"
Westacare,72,,Zlecenie dla Opiekunki do Niemiec,"https://pl.jooble.org/desc/-5556098428432472926?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=327&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2791,75708007813&scr=2791,75708007813&iid=-7702947952212359820"
Westacare,96,,Zlecenie dla Opiekunki do Niemiec,"https://pl.jooble.org/desc/5970682437498847186?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=326&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=2847,70727539063&scr=2847,70727539063&iid=-5007308896499920384"
Westacare,120,,Zlecenie dla Opiekunki do Niemiec,"https://pl.jooble.org/desc/-650444879770324934?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=329&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2712,53637695313&scr=2712,53637695313&iid=2610510382309397646"
Work On Personal LTD,96,40 - 80 zł / stawka godzinowa,Opiekun / Opiekunka osób starszych - Niemcy,"https://pl.jooble.org/away/3868465893664153697?p=2&pos=39&ckey=opieka+nad+osoba+starsza&sid=5189459144655893599&age=104&relb=125&brelb=115&scr=10197,6222826087&bscr=9381,8125&iid=-2281446540158228571"
Work On Personal Ltd,72,,Opiekun / Opiekunka - Niemcy,"https://pl.jooble.org/away/-2120834447696898892?p=10&pos=200&ckey=opieka+nad+osoba+starsza&sid=5189459144655893599&age=90&relb=162&brelb=115&scr=4383,87359459919&bscr=3112,00903320313&iid=-2104181561323917093"
active,48,,Opiekunka do sprawnego małżeństwa od końca września,"https://pl.jooble.org/desc/-1063232761709230796?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=413&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=2199,92944335938&scr=2199,92944335938&iid=-4373199523701408581"
active,48,,Opiekunka do samotnej Pani - NOWA OFERTA,"https://pl.jooble.org/desc/6074967060594695590?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=271&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=4466,21533203125&scr=4466,21533203125&iid=-8299572400138751094"
active,48,,NOWA OFERTA Opiekunka z min. średnim niemieckim do Seniorki,"https://pl.jooble.org/desc/-8415903147600532326?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=439&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=1642,44482421875&scr=1642,44482421875&iid=2974518480391676058"
active,120,,Opiekunka z prawem jazdy do Pana od 12.10.2019,"https://pl.jooble.org/desc/3428323564122020628?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=399&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2449,48022460938&scr=2449,48022460938&iid=-7470703908400083945"
active,120,,Opiekunka z komunikatywnym niemieckim do Podopiecznej - sprawdzona oferta,"https://pl.jooble.org/desc/5396313118522285541?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=369&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=1647,72216796875&scr=1647,72216796875&iid=4261321115643569505"
active,144,,Ciepła i pogodna Opiekunka do przemiłej Seniorki-min. komunikatywny język,"https://pl.jooble.org/desc/-7742836788337951601?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=321&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2966,98071289063&scr=2966,98071289063&iid=8086204725973191046"
active,144,,Opiekunka do samotnej Pani od 01.10,"https://pl.jooble.org/desc/-3059908641374769775?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=157&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=5660,11279296875&scr=5660,11279296875&iid=8342360526885336667"
active,144,,Opiekunka z prawem jazdy do przesympatycznej Seniorki! Polecana oferta!,"https://pl.jooble.org/desc/1117452579024936650?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=274&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4319,2666015625&scr=4319,2666015625&iid=2588321346489580088"
agatakaczmarek,17,,PRACA OD ZARAZ ! OPIEKUNKA DLA MĘŻCZYZNY 71 LAT - 1300€,"https://pl.jooble.org/desc/2530138760025943514?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=255&elckey=-4540265796195764490&sid=5189459144655893599&age=32&relb=100&brelb=100&bscr=2353,95654296875&scr=2353,95654296875&iid=694238484735632146"
agatakaczmarek,17,,PRACA OD ZARAZ ! OPIEKUNKA DLA SENIORKI 79 LAT - NIEM. UBEZP. 1300 euro,"https://pl.jooble.org/desc/5865319157439264009?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=580&elckey=-4540265796195764490&sid=5189459144655893599&age=32&relb=100&brelb=100&bscr=724,817565917969&scr=724,817565917969&iid=1844993819092338580"
agatakaczmarek,72,,ZLECENIE DLA OPIEKUNKI Z PRAWEM JAZDY OD 25.09 1500€ -NIEMIECKIE UBEZ,"https://pl.jooble.org/desc/-5404168025257933565?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=456&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=1382,6044921875&scr=1382,6044921875&iid=2000282426310673791"
agatakaczmarek,144,,MAŁŻEŃSTWO POSZUKUJE OPIEKUNKI 10.09 - 1500€ - TYLKO NA 1 MIESIAC,"https://pl.jooble.org/desc/-571361945929972782?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=386&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2798,91015625&scr=2798,91015625&iid=-180578298597992042"
agatakaczmarek,144,,OPIEKUNKA DLA SENIORKI Z CHOROBĄ ALZHEIMERA - ZASTĘPSTWO NA 6 TYGODNI,"https://pl.jooble.org/desc/-7133514151824232907?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=188&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4788,404296875&scr=4788,404296875&iid=7494652291902927850"
agatakaczmarek,144,,OFERTA NA 6 TYGODNI OPIEKUNKA DLA SENIORKI OD 20.09 - BLUMBERG 78176,"https://pl.jooble.org/desc/-6261722700491956632?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=322&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2965,95434570313&scr=2965,95434570313&iid=6498811637735570369"
agatakaczmarek,144,,OFERTA PRACY DLA OPIEKUNKI Z PODSTAWAMI NIEMIECKIEGO OD 15.09 TYLKO NA 1 MI,"https://pl.jooble.org/desc/-6673775405248388549?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=337&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2510,14331054688&scr=2510,14331054688&iid=5701577029878099436"
agatakaczmarek,144,,OFERTY PRACY DLA OPIEKUNEK OSÓB STARSZYCH BEZ ZNAJOMOŚCI JĘZYKA,"https://pl.jooble.org/desc/-5963857083173717518?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=42&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=9926,9404296875&scr=9926,9404296875&iid=6775545475715692846"
agatakaczmarek,144,,ZLECENIE DLA OPIEKUNKI Z KOM. NIEMIECKIM (TYLKO OPIEKA NOCNA) OD ZARAZ,"https://pl.jooble.org/desc/-8258558012231959397?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=105&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=5720,7763671875&scr=5720,7763671875&iid=-2808097055725401993"
agatakaczmarek,168,,PRACA W BREMEN DLA OPIEKUNKI Z DOBRYM NIEMIECKIM 1500€ OD 10.09,"https://pl.jooble.org/desc/-4552581809212680722?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=374&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=1437,72839355469&scr=1437,72839355469&iid=7731819414375595590"
agatakaczmarek,168,,MAŁŻEŃSTWO POSZUKUJE OPIEKUNKI OD 11.09 - 1500€ - NIEMIECKIE UBEZP.,"https://pl.jooble.org/desc/802728595741146852?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=319&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=3063,54345703125&scr=3063,54345703125&iid=-4581007020852249745"
agatakaczmarek,168,,PILNY WYJAZD - OPIEKUNKA DLA SENIORA 89 LAT -OD ZARAZ -,"https://pl.jooble.org/desc/8953707789320140027?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=343&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2279,3583984375&scr=2279,3583984375&iid=-2687952341286789929"
aterima.med,48,,OFERTA Z DODATKIEM - Opiekun(ka) do mobilnej seniorki,"https://pl.jooble.org/desc/3170043660060637351?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=204&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=4254,17041015625&scr=4254,17041015625&iid=-5791684692090722544"
aterima.med,96,,Oferta opieki w NADRENII dla osoby niepalącej,"https://pl.jooble.org/desc/6944976209041084076?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=33&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=10561,69921875&scr=10561,69921875&iid=6682406157171288708"
darussia0711,120,,OPIEKA NAD MALZENSTWEM W OK. DETMOLD - OD ZARAZ NA ZASTEPSTWO - PREMIE!,"https://pl.jooble.org/desc/-9180078098014654410?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=238&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2847,95532226563&scr=2847,95532226563&iid=1422822100627377562"
darussia0711,120,,OPIEKA NAD SAMOTNA SENIORKA W OK. MUNSTER - OD ZARAZ - PAKIET PREMIOWY!,"https://pl.jooble.org/desc/-3588845152336122361?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=205&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=4238,580078125&scr=4238,580078125&iid=-6855268259515767262"
darussia0711,120,,OPIEKA NAD MALZENSTWEM W OK. DETMOLD - OD 13.09 DO 15.10 - PREMIE!,"https://pl.jooble.org/desc/155277829576807989?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=243&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=2643,68603515625&scr=2643,68603515625&iid=1339834267621432978"
gohagl,96,,Opiekunka do Pana w ok. Norymbergii,"https://pl.jooble.org/desc/-2602473815561208386?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=168&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=5421,66357421875&scr=5421,66357421875&iid=-6705169126852983050"
kl22,23,,Praca opieka Niemcy Seefeld z prawem jazdy,"https://pl.jooble.org/desc/-5467852211729972037?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=185&elckey=-4540265796195764490&sid=5189459144655893599&age=32&relb=100&brelb=100&bscr=4921,78076171875&scr=4921,78076171875&iid=6201976024426927355"
medikraft,48,,Opiekunka do Seniorki od zaraz/dobry niemiecki/1400€,"https://pl.jooble.org/desc/-8198744685177859804?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=344&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=2277,04321289063&scr=2277,04321289063&iid=-1230982258366144051"
medikraft,48,,Opiekunka do Seniora od zaraz/komunikatywny niemiecki/1400€,"https://pl.jooble.org/desc/-6206133435811072989?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=360&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=1816,01000976563&scr=1816,01000976563&iid=-1099102247147691692"
medikraft,48,,Opiekunka do Seniora od końca września/dobry niemiecki/1470€,"https://pl.jooble.org/desc/4769176655657248386?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=332&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=2678,19506835938&scr=2678,19506835938&iid=-3867402649620349794"
medikraft,72,,Opiekunka do Seniorki od 01.10/LEKKIE ZLECENIE/1300- 1450€,"https://pl.jooble.org/desc/8366398784177958225?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=323&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2901,48706054688&scr=2901,48706054688&iid=-400093215149601034"
medikraft,72,,Opiekunka do Seniorki od zaraz/kom. lub db niemiecki/1300-1450€,"https://pl.jooble.org/desc/3312942723883538478?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=330&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2698,25&scr=2698,25&iid=6089681764260560895"
medikraft,72,,Opiekunka/Opiekun do Seniorki od zaraz/dobry niemiecki/1500€,"https://pl.jooble.org/desc/4389215872454261884?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=333&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=2604,31298828125&scr=2604,31298828125&iid=1227148892130403355"
medikraft,96,,Opiekunka do Seniorki od 30.09/komunikatywny niemiecki/1300€,"https://pl.jooble.org/desc/2404336431821465076?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=365&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=1739,84948730469&scr=1739,84948730469&iid=3930279548108770031"
medikraft,96,,Opiekunka do Seniora od zaraz/dobry niemiecki/1500€,"https://pl.jooble.org/desc/-1617489353353073977?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=352&elckey=-4540265796195764490&sid=5189459144655893599&age=128&relb=100&brelb=100&bscr=2053,59326171875&scr=2053,59326171875&iid=6274836600816437632"
medikraft,120,,Opiekunka do Seniora od 30.09/komunikatywny niemiecki/1300€,"https://pl.jooble.org/desc/-6965840795611350715?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=367&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=1675,857421875&scr=1675,857421875&iid=85742480388500348"
omegacdk,144,,Opieka od 20.09.19 w Muhlacker za 1900 euro na 6 tygodni,"https://pl.jooble.org/desc/-7941657870968350384?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=240&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=2799,82739257813&scr=2799,82739257813&iid=-2660146818097209923"
omegacdk,144,,Poszukujemy opiekuna osób starszych/ 30.09 na miesiąc/ 1500 euro netto,"https://pl.jooble.org/desc/-8031614894479205221?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=202&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4314,16796875&scr=4314,16796875&iid=3050952523459890957"
omegacdk,144,,Opieka od 17.09. okolice Lipska/1600EURO netto miesięcznie,"https://pl.jooble.org/desc/5299088147663384216?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=117&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4870,203125&scr=4870,203125&iid=-4666908861196689561"
opiekunka seniora 24,48,5600 zł,Opiekunka seniora,"https://pl.jooble.org/jdp/4713157330422850562/Opiekunka-seniora-Niemcy?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=133&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=140&brelb=100&bscr=5201,94189453125&scr=7282,71865234375&iid=-6372756893598112910"
opiekunka seniora 24,48,5000 zł,Opiekun/ka,"https://pl.jooble.org/jdp/1964162893237871601/Opiekun%2Fka-Niemcy?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=141&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=140&brelb=100&bscr=4605,18603515625&scr=6447,26044921875&iid=6985229290941661037"
personalservices24,48,,OPIEKUNKA z PRAWEM JAZDY dla SENIORKI / Heinsberg od 04.10 / DOBRA OFERTA,"https://pl.jooble.org/desc/-2125299659999348489?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=281&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=3890,94604492188&scr=3890,94604492188&iid=-75074216084297763"
personalservices24,120,,OPIEKUNKA z PRAWEM JAZDY dla SENIORKI od 25.09 w Berlinie/DOBRA SZTELA,"https://pl.jooble.org/desc/-4122592585151574258?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=305&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=3347,69750976563&scr=3347,69750976563&iid=-5003875297539168518"
personalservices24,120,,OPIEKUNKA dla PANI / Velbert od 28.09. / PRZYJEMNY KONTRAKT,"https://pl.jooble.org/desc/2241531650823723952?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=195&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=4526,01708984375&scr=4526,01708984375&iid=3175238203718149201"
personalservices24,120,,OPIEKUNKA dla SENIORKI / od ZARAZ w Eschweiler / SPOKOJNE ZLECENIE,"https://pl.jooble.org/desc/958974531447748094?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=174&elckey=-4540265796195764490&sid=5189459144655893599&age=152&relb=100&brelb=100&bscr=5105,23388671875&scr=5105,23388671875&iid=5856278214064687790"
pracaSoftCare24,48,,Opieka od zaraz - do małżeństwa,"https://pl.jooble.org/desc/-5030326815404820517?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=82&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=6697,88671875&scr=6697,88671875&iid=-6729981499222368959"
pracaSoftCare24,48,,Opiekunka potrzebna od zaraz - Neubiberg,"https://pl.jooble.org/desc/-1494680551370820396?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=270&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=4529,7216796875&scr=4529,7216796875&iid=-3277602417345327719"
pracaSoftCare24,48,,Praca od 1 października - opieka do pani,"https://pl.jooble.org/desc/2743058544654603496?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=55&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=8516,8134765625&scr=8516,8134765625&iid=8154467193467494203"
pracaSoftCare24,72,,Praca dla pani z prawem jazdy - opieka,"https://pl.jooble.org/desc/2382369619376469095?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=61&elckey=-4540265796195764490&sid=5189459144655893599&age=104&relb=100&brelb=100&bscr=7345,43603515625&scr=7345,43603515625&iid=2541373372417059277"
pracaSoftCare24,144,,Opieka nad panią - Ammersbeck,"https://pl.jooble.org/desc/-4599946767677858636?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=27&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=11386,2529296875&scr=11386,2529296875&iid=-8380278143461269312"
pracaSoftCare24,144,,Opiekunka dla małżeństwa,"https://pl.jooble.org/desc/-8134858109937266391?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=276&elckey=-4540265796195764490&sid=5189459144655893599&age=176&relb=100&brelb=100&bscr=4174,35595703125&scr=4174,35595703125&iid=-8506957103578108186"
pracownik6,48,,OFERTA OD PAŹDZIERNIKA! OPIEKUNKA DO SAMOTNIE MIESZKAJĄCEJ SENIORKI!,"https://pl.jooble.org/desc/8349044600433031230?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=282&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=3890,41381835938&scr=3890,41381835938&iid=1634714804400320153"
pracownik6,48,,OFERTA KOŃCEM WRZEŚNIA! OPIEKUNKA DO SAMOTNIE MIESZKAJĄCEJ SENIORKI!,"https://pl.jooble.org/desc/4995990019838532239?ckey=opieka+nad+osoba+starsza&rgn=53256&pos=296&elckey=-4540265796195764490&sid=5189459144655893599&age=80&relb=100&brelb=100&bscr=3540,54467773438&scr=3540,54467773438&iid=-2104785866870013107"
